timestamp_sec,timestamp_nanosec,label,position_x,position_y,position_z,size_x,size_y,size_z,match_found
1614608558,100158208,Jeep,3.710106134,2.331617832,-2.021796465,3.943843842,1.847183943,1.847183943,False
1614608558,200158208,Sedan,-8.001648903,2.421145439,-1.926794291,4.565526485,2.082421303,2.082421303,True
1614608558,200158208,Sedan,-14.80478954,-0.982556641,-1.88567555,4.565526485,2.082421303,2.082421303,True
1614608558,200158208,Sedan,-36.99228668,-0.743725896,-1.746276259,4.565526485,2.082421303,2.082421303,False
1614608558,200158208,Jeep,0.338417083,2.340112209,-2.000085354,3.943843842,1.847183943,1.847183943,False
1614608558,300157952,Sedan,-11.36544418,2.420600653,-1.906653523,4.565526485,2.082421303,2.082421303,True
1614608558,300157952,Sedan,-15.62734032,-1.011426449,-1.882050514,4.565526485,2.082421303,2.082421303,True
1614608558,300157952,Sedan,-38.17737579,-0.783155918,-1.742968321,4.565526485,2.082421303,2.082421303,False
1614608558,300157952,Jeep,-3.142781973,2.346070766,-1.978260756,3.943843842,1.847183943,1.847183943,True
1614608558,400157952,Sedan,-14.7767458,2.417151451,-1.887960911,4.565526485,2.082421303,2.082421303,True
1614608558,400157952,Sedan,-16.49727058,-1.039930463,-1.8793962,4.565526485,2.082421303,2.082421303,True
1614608558,400157952,Sedan,-39.4078598,-0.822552443,-1.742176056,4.565526485,2.082421303,2.082421303,False
1614608558,400157952,Jeep,-6.503576279,2.347648144,-1.958404064,3.943843842,1.847183943,1.847183943,True
1614608558,500157952,Sedan,-18.2342701,2.410984993,-1.870109081,4.565526485,2.082421303,2.082421303,True
1614608558,500157952,Sedan,-17.41334915,-1.067950845,-1.876671553,4.565526485,2.082421303,2.082421303,True
1614608558,500157952,Sedan,-40.68289566,-0.861616015,-1.741302252,4.565526485,2.082421303,2.082421303,False
1614608558,500157952,Jeep,-9.915775299,2.34643507,-1.939393163,3.943843842,1.847183943,1.847183943,True
1614608558,600157696,Sedan,-21.73622704,2.402092934,-1.853520632,4.565526485,2.082421303,2.082421303,True
1614608558,600157696,Sedan,-18.3738308,-1.095568419,-1.874273181,4.565526485,2.082421303,2.082421303,True
1614608558,600157696,Sedan,-42.001091,-0.900530577,-1.74121809,4.565526485,2.082421303,2.082421303,False
1614608558,600157696,Jeep,-13.4324646,2.342888832,-1.92117393,3.943843842,1.847183943,1.847183943,True
1614608558,700157696,Sedan,-25.27908707,2.390752792,-1.839781284,4.565526485,2.082421303,2.082421303,True
1614608558,700157696,Sedan,-19.37518501,-1.122634172,-1.873359799,4.565526485,2.082421303,2.082421303,True
1614608558,700157696,Sedan,-43.35922241,-0.938927174,-1.744395614,4.565526485,2.082421303,2.082421303,False
1614608558,700157696,Jeep,-17.04886246,2.337089539,-1.904927015,3.943843842,1.847183943,1.847183943,False
1614608558,800157440,Sedan,-28.86001587,2.377342701,-1.828282356,4.565526485,2.082421303,2.082421303,False
1614608558,800157440,Sedan,-20.41467094,-1.148955464,-1.87319994,4.565526485,2.082421303,2.082421303,True
1614608558,800157440,Sedan,-44.75470352,-0.976392508,-1.749021411,4.565526485,2.082421303,2.082421303,False
1614608558,800157440,Jeep,-20.61860657,2.328351974,-1.891219497,3.943843842,1.847183943,1.847183943,True
1614608558,900157440,Sedan,-32.47843933,2.36186409,-1.816312075,4.565526485,2.082421303,2.082421303,False
1614608558,900157440,Sedan,-21.4916935,-1.174658775,-1.871914625,4.565526485,2.082421303,2.082421303,True
1614608558,900157440,Sedan,-46.1871109,-1.013200879,-1.751002669,4.565526485,2.082421303,2.082421303,False
1614608558,900157440,Jeep,-24.23425865,2.317417145,-1.877567291,3.943843842,1.847183943,1.847183943,True
1614608559,157440,Sedan,-36.13418579,2.34408474,-1.80278492,4.565526485,2.082421303,2.082421303,False
1614608559,157440,Sedan,-22.60606194,-1.1999681,-1.869081616,4.565526485,2.082421303,2.082421303,True
1614608559,157440,Sedan,-47.65639114,-1.049809217,-1.74960494,4.565526485,2.082421303,2.082421303,False
1614608559,157440,Jeep,-27.91499329,2.304201603,-1.862877369,3.943843842,1.847183943,1.847183943,True
1614608559,100157184,Sedan,-39.82711029,2.323822975,-1.787760735,4.565526485,2.082421303,2.082421303,False
1614608559,100157184,Sedan,-23.75760269,-1.225050569,-1.86500442,4.565526485,2.082421303,2.082421303,True
1614608559,100157184,Sedan,-49.16249084,-1.086503983,-1.745628357,4.565526485,2.082421303,2.082421303,False
1614608559,100157184,Jeep,-31.53657532,2.288099766,-1.847608566,3.943843842,1.847183943,1.847183943,True
1614608559,200157184,Sedan,-43.55707169,2.300903082,-1.771639347,4.565526485,2.082421303,2.082421303,False
1614608559,200157184,Sedan,-24.94617081,-1.250024557,-1.860086918,4.565526485,2.082421303,2.082421303,True
1614608559,200157184,Sedan,-50.70536041,-1.123497963,-1.740016341,4.565526485,2.082421303,2.082421303,False
1614608559,200157184,Jeep,-35.25416946,2.269648552,-1.831232786,3.943843842,1.847183943,1.847183943,False
1614608559,300157184,Sedan,-47.32389832,2.275212765,-1.754813671,4.565526485,2.082421303,2.082421303,False
1614608559,300157184,Sedan,-26.17157936,-1.274977565,-1.854641199,4.565526485,2.082421303,2.082421303,True
1614608559,300157184,Sedan,-52.28488541,-1.16092062,-1.733461022,4.565526485,2.082421303,2.082421303,False
1614608559,300157184,Jeep,-39.06731033,2.248611689,-1.814019561,3.943843842,1.847183943,1.847183943,False
